,Ensemble_adv,Ensemble_true,True,adv_model0,adv_model1,adv_model2,adv_model3,adv_model4,adv_model5,adv_model6,adv_model7,adv_model8,adv_model9,model0,model1,model2,model3,model4,model5,model6,model7,model8,model9
8415,3,7,7,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7
8416,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8417,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8418,1,1,1,3,1,8,1,3,1,3,3,8,1,1,1,1,1,1,1,1,1,1,1
8419,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8420,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8421,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
8422,6,6,6,6,6,6,0,5,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6
8423,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8424,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8425,3,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
8426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,3,4,4,3,5,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
8428,5,5,5,5,5,6,5,5,6,5,5,5,5,0,5,5,5,5,5,5,5,5,5
8429,0,6,6,0,0,0,0,0,6,0,0,0,0,6,6,6,6,6,6,6,6,6,6
8430,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8431,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8432,9,4,4,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,4
8433,4,4,4,5,4,4,4,5,4,0,5,4,4,4,4,4,4,4,4,4,4,4,4
8434,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,0,2
8435,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8436,1,1,1,3,1,1,1,3,1,3,3,8,1,1,1,1,1,1,1,1,1,1,1
8437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8438,0,6,6,0,6,0,0,0,6,0,0,6,0,6,6,6,6,6,6,6,6,6,6
8439,5,4,4,9,5,9,9,5,4,5,4,5,9,4,4,4,4,4,4,4,4,4,4
8440,4,9,9,9,4,4,4,9,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9
8441,3,7,7,3,2,3,3,3,3,3,3,8,0,7,7,7,7,7,7,7,7,7,7
8442,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
8443,9,9,9,9,9,9,9,8,9,9,3,9,9,9,9,9,9,9,9,9,9,9,9
8444,3,2,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8446,4,9,9,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9
8447,3,3,3,3,3,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8448,3,3,3,3,3,3,5,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8449,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8450,1,1,1,3,2,1,1,3,1,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8451,0,5,5,5,0,0,5,0,0,0,0,3,3,5,5,5,5,5,5,5,5,5,5
8452,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8453,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8454,3,1,1,3,3,8,1,3,3,3,3,8,1,1,1,1,1,1,1,1,1,1,1
8455,0,6,6,5,0,6,0,0,8,0,0,8,0,6,6,6,6,6,6,6,6,6,6
8456,3,7,7,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7
8457,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8458,3,7,7,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7
8459,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8460,7,4,4,7,7,7,7,7,7,7,5,7,4,4,4,4,4,4,4,4,4,4,4
8461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8463,9,4,4,9,9,9,9,9,9,9,4,9,9,4,4,4,4,4,4,4,4,4,4
8464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8465,3,2,2,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
8466,4,4,4,9,4,4,4,4,4,9,4,4,9,4,4,4,4,4,4,4,4,4,4
8467,7,7,7,7,7,0,5,5,7,7,5,7,0,7,7,7,7,7,7,7,7,7,7
8468,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470,7,7,7,9,7,9,7,5,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7
8471,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
8472,6,6,6,6,6,6,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8473,4,9,9,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9
8474,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8475,2,2,2,2,2,2,8,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2
8476,4,4,4,5,4,4,4,5,4,0,5,4,4,4,4,4,4,4,4,4,4,4,4
8477,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8478,0,6,6,5,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
8479,6,0,0,0,6,6,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0
8480,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8481,7,7,7,7,0,0,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7
8482,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8483,3,1,1,3,3,8,7,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
8484,2,0,0,0,2,2,2,0,0,2,0,8,2,0,0,0,0,0,0,0,0,0,0
8485,8,8,8,3,3,8,8,3,8,3,8,3,8,8,8,8,8,8,8,8,8,8,8
8486,1,1,1,3,1,1,1,3,1,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8487,7,6,6,7,7,0,7,7,7,0,0,7,7,4,6,6,6,6,6,6,6,6,6
8488,7,7,7,9,9,9,7,7,7,7,5,7,0,7,7,7,7,7,7,7,7,7,7
8489,2,3,2,2,2,2,3,2,2,2,2,3,2,2,3,3,3,2,3,2,2,2,2
8490,3,9,9,9,3,9,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9
8491,7,7,7,7,7,3,7,3,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7
8492,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8493,3,5,5,5,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5
8494,8,6,6,5,6,6,8,8,8,3,8,8,8,6,6,6,6,6,6,6,6,6,6
8495,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8496,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
8497,6,6,6,6,6,4,8,8,4,4,6,6,4,6,6,6,6,6,6,6,6,6,6
8498,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8499,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8500,3,1,1,3,2,8,1,3,2,3,3,8,3,1,1,1,1,1,1,1,1,1,1
8501,7,7,7,7,9,9,5,5,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7
8502,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8503,0,5,5,5,0,0,0,3,0,0,3,3,0,5,5,5,5,5,5,5,5,5,5
8504,5,7,7,5,5,0,5,5,0,0,5,8,0,7,7,7,7,7,7,7,7,7,7
8505,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8506,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8507,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
8508,1,1,1,3,1,1,1,3,1,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8509,1,1,1,3,1,1,1,3,1,3,3,8,1,1,1,1,1,1,1,1,1,1,1
8510,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8511,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8512,0,4,4,5,2,0,5,5,0,0,0,5,2,4,4,4,4,4,4,4,4,4,4
8513,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8514,0,4,4,0,0,0,5,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4
8515,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
8516,3,1,1,3,3,3,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
8517,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8518,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8519,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8520,7,9,9,7,7,7,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9
8521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8522,8,1,1,8,8,8,8,8,8,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8523,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8524,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
8525,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8526,5,5,5,5,5,2,5,3,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5
8527,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8528,7,7,7,5,9,9,7,7,9,7,7,9,7,7,7,7,7,7,7,7,7,7,7
8529,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8530,7,9,9,7,7,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9
8531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8532,3,1,1,3,1,3,1,3,1,3,3,8,1,1,1,1,1,1,1,1,1,1,1
8533,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8534,8,3,3,8,2,2,8,8,8,2,8,8,2,3,8,3,3,3,3,3,3,3,3
8535,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8536,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8537,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8538,7,7,7,7,7,3,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8539,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8540,7,9,9,7,7,7,7,3,7,7,3,7,7,9,9,9,9,9,9,9,9,9,9
8541,5,0,0,5,5,0,5,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0
8542,8,1,1,3,1,8,1,8,1,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8543,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8544,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8545,9,4,4,5,4,0,9,9,4,9,8,8,9,4,4,4,4,4,4,4,4,4,4
8546,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8547,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8548,9,7,7,9,9,9,7,9,9,7,9,9,7,7,7,7,7,7,7,7,7,7,7
8549,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8550,7,9,9,7,7,7,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9
8551,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8552,5,5,5,5,5,5,5,8,8,5,8,8,8,5,5,5,5,5,5,5,5,5,5
8553,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8554,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8555,9,9,9,7,9,9,7,9,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9
8556,3,3,3,3,2,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3
8557,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8558,8,1,1,3,1,8,1,3,1,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8559,4,4,4,7,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4
8560,5,5,5,5,5,6,5,8,8,5,8,5,6,5,5,5,5,5,5,5,5,5,5
8561,5,5,5,5,5,5,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5
8562,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8563,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8564,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8565,8,1,1,8,1,1,1,8,1,8,8,8,1,1,1,1,1,1,1,1,1,1,1
8566,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8567,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8568,7,7,7,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8569,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8570,8,1,1,3,8,8,1,3,1,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8571,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8572,8,8,8,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8
8573,4,9,9,9,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9
8574,3,1,1,3,2,8,1,3,8,3,3,8,1,1,1,1,1,1,1,1,1,1,1
8575,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8576,8,8,8,8,8,8,4,8,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8
8577,7,7,7,5,7,9,5,5,7,7,5,8,7,7,7,7,7,7,7,7,7,7,7
8578,8,8,8,8,8,8,8,8,8,5,5,8,5,8,8,8,8,8,8,8,8,8,8
8579,8,1,1,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1
8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8582,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8583,7,7,7,5,7,7,5,5,7,7,5,8,7,7,7,7,7,7,7,7,7,7,7
8584,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8585,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8
8586,9,7,7,9,9,9,7,9,9,9,7,9,9,7,7,7,7,7,7,7,7,7,7
8587,5,5,5,5,5,5,5,3,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8588,0,0,0,0,6,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
8589,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8590,1,1,1,3,1,1,1,3,1,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8591,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5
8592,5,7,7,5,8,8,5,5,7,5,5,8,7,7,7,7,7,7,7,7,7,7,7
8593,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8594,6,6,6,8,6,6,8,8,6,8,6,8,6,6,6,6,6,6,6,6,6,6,6
8595,8,1,1,2,8,8,1,8,8,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8596,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8597,5,5,5,5,5,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,7,7,7,9,9,9,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8600,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8601,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8602,0,0,0,3,0,0,3,3,3,2,0,8,6,0,0,0,0,0,0,0,0,0,0
8603,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8604,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8605,7,4,4,7,5,7,3,3,3,7,8,3,4,4,4,4,4,4,4,4,4,4,4
8606,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8
8607,7,4,4,7,4,4,9,7,9,7,4,9,7,4,4,4,4,4,4,4,4,4,4
8608,8,1,1,3,8,8,8,8,8,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8609,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8610,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8611,5,5,5,5,5,5,5,8,8,5,5,8,5,5,5,5,5,5,5,5,5,5,5
8612,4,9,9,9,9,4,4,8,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9
8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8616,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8617,7,7,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8618,8,1,1,2,8,8,8,8,8,3,8,8,8,1,1,1,1,1,1,1,1,1,1
8619,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8620,2,4,4,5,4,2,2,2,4,2,8,8,2,4,4,4,4,4,4,4,4,4,4
8621,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,7,4,4,7,4,7,7,7,4,7,8,8,7,4,4,4,4,4,4,4,4,4,4
8624,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8625,4,4,4,4,4,4,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4
8626,1,1,1,2,1,8,1,8,1,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8627,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8628,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8629,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8630,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8631,9,9,9,7,9,8,8,8,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9
8632,7,9,9,7,7,7,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9
8633,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8634,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8635,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8636,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8637,8,8,8,8,8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8
8638,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8639,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8640,4,4,4,6,4,6,4,6,4,6,6,4,4,4,4,4,4,4,4,4,4,4,4
8641,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8642,6,6,6,6,6,6,6,6,6,4,6,4,4,6,6,6,6,6,6,6,6,6,6
8643,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8644,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8646,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8647,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4
8648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8649,8,1,1,3,8,8,1,3,8,3,8,8,1,1,1,1,1,1,1,1,1,1,1
8650,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8651,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8652,6,4,4,6,6,6,6,6,6,2,6,0,6,4,4,4,4,4,4,4,4,4,4
8653,2,5,5,5,2,5,2,2,2,0,5,8,0,5,5,5,5,5,5,5,5,5,5
8654,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8655,8,7,7,7,3,9,8,8,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7
8656,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8657,9,9,9,5,3,9,3,3,3,9,3,3,9,9,9,9,9,9,9,9,9,9,9
8658,5,0,0,5,5,0,5,5,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0
8659,8,1,1,2,8,8,7,3,2,7,8,8,8,1,1,1,1,1,1,1,1,1,1
8660,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8661,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8662,2,4,4,2,2,2,2,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
8663,5,5,5,5,5,5,5,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8664,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8665,7,7,7,7,3,0,7,3,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7
8666,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,8,8,1,1
8667,3,9,9,7,7,9,7,3,3,7,3,3,7,9,9,9,9,9,9,9,9,9,9
8668,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8669,8,1,1,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1
8670,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8671,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8672,7,4,4,7,7,4,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4
8673,6,5,5,5,2,6,6,5,6,5,5,0,0,5,5,5,5,5,5,5,5,5,5
8674,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6
8675,7,7,7,9,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8676,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8677,7,9,9,7,7,7,7,7,7,7,7,3,7,9,9,9,9,9,9,9,9,9,9
8678,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8679,9,4,4,7,9,8,7,9,8,7,8,9,8,4,4,4,4,4,4,4,4,4,4
8680,2,2,2,2,2,4,4,2,4,6,4,4,2,2,2,2,2,2,2,2,2,2,2
8681,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8682,2,4,4,2,4,4,2,2,4,2,6,4,2,4,4,4,4,4,4,4,4,4,4
8683,9,7,7,9,9,9,9,9,9,7,9,9,9,7,7,7,7,7,7,7,7,7,7
8684,5,5,5,5,5,5,5,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8685,2,5,5,2,2,2,2,2,2,2,2,5,2,5,5,5,5,5,5,5,5,5,5
8686,4,4,4,4,4,4,7,4,4,7,8,7,7,4,4,4,4,4,4,4,4,4,4
8687,7,7,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8688,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8689,7,9,9,7,7,7,7,3,3,3,3,3,7,9,9,9,9,9,9,9,9,9,9
8690,3,3,3,3,3,3,5,3,3,3,8,3,3,3,3,3,3,3,3,3,3,3,3
8691,9,9,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8692,3,3,3,5,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3
8693,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8694,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8696,7,9,9,7,7,9,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9
8697,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
